#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:0010628	Positive regulation of gene expression	17	1146	0.78	2.32e-07	9606.ENSP00000009530,9606.ENSP00000215754,9606.ENSP00000233954,9606.ENSP00000255409,9606.ENSP00000263851,9606.ENSP00000296545,9606.ENSP00000306512,9606.ENSP00000329991,9606.ENSP00000356792,9606.ENSP00000358997,9606.ENSP00000359663,9606.ENSP00000364802,9606.ENSP00000368538,9606.ENSP00000431775,9606.ENSP00000472467,9606.ENSP00000474412,9606.ENSP00000497642	CD74,MIF,IL1RL1,CHI3L1,IL7,IL15,CXCL8,IFNL1,XCL1,IRAK1,CD40LG,HSPA1A,TNFRSF4,IL32,CXCL17,CCL5,LPL
GO:1902533	Positive regulation of intracellular signal transduction	16	997	0.81	2.67e-07	9606.ENSP00000009530,9606.ENSP00000215754,9606.ENSP00000225844,9606.ENSP00000252809,9606.ENSP00000255409,9606.ENSP00000263686,9606.ENSP00000356792,9606.ENSP00000358997,9606.ENSP00000364802,9606.ENSP00000367832,9606.ENSP00000378118,9606.ENSP00000472467,9606.ENSP00000474412,9606.ENSP00000479889,9606.ENSP00000484078,9606.ENSP00000499459	CD74,MIF,CCL13,GDF15,CHI3L1,SELP,XCL1,IRAK1,HSPA1A,CCL7,CCL8,CXCL17,CCL5,IRAK4,CCL15,IL19
GO:0002688	Regulation of leukocyte chemotaxis	8	128	1.4	2.80e-07	9606.ENSP00000009530,9606.ENSP00000215754,9606.ENSP00000259631,9606.ENSP00000306512,9606.ENSP00000356792,9606.ENSP00000367832,9606.ENSP00000472467,9606.ENSP00000474412	CD74,MIF,CCL27,CXCL8,XCL1,CCL7,CXCL17,CCL5
GO:1903037	Regulation of leukocyte cell-cell adhesion	11	368	1.08	3.23e-07	9606.ENSP00000009530,9606.ENSP00000161559,9606.ENSP00000263686,9606.ENSP00000263851,9606.ENSP00000294728,9606.ENSP00000296545,9606.ENSP00000329991,9606.ENSP00000356792,9606.ENSP00000358997,9606.ENSP00000359663,9606.ENSP00000474412	CD74,CEACAM1,SELP,IL7,VCAM1,IL15,IFNL1,XCL1,IRAK1,CD40LG,CCL5
GO:0043410	Positive regulation of MAPK cascade	12	481	1.0	3.82e-07	9606.ENSP00000009530,9606.ENSP00000215754,9606.ENSP00000225844,9606.ENSP00000252809,9606.ENSP00000255409,9606.ENSP00000356792,9606.ENSP00000358997,9606.ENSP00000367832,9606.ENSP00000378118,9606.ENSP00000472467,9606.ENSP00000474412,9606.ENSP00000484078	CD74,MIF,CCL13,GDF15,CHI3L1,XCL1,IRAK1,CCL7,CCL8,CXCL17,CCL5,CCL15
GO:0002548	Monocyte chemotaxis	6	43	1.75	4.04e-07	9606.ENSP00000225844,9606.ENSP00000356792,9606.ENSP00000367832,9606.ENSP00000378118,9606.ENSP00000474412,9606.ENSP00000484078	CCL13,XCL1,CCL7,CCL8,CCL5,CCL15
GO:0002696	Positive regulation of leukocyte activation	11	384	1.06	4.80e-07	9606.ENSP00000009530,9606.ENSP00000215754,9606.ENSP00000233954,9606.ENSP00000263851,9606.ENSP00000294728,9606.ENSP00000296545,9606.ENSP00000356792,9606.ENSP00000359663,9606.ENSP00000368538,9606.ENSP00000380421,9606.ENSP00000474412	CD74,MIF,IL1RL1,IL7,VCAM1,IL15,XCL1,CD40LG,TNFRSF4,IL15RA,CCL5
GO:0045087	Innate immune response	14	754	0.87	5.53e-07	9606.ENSP00000009530,9606.ENSP00000215754,9606.ENSP00000225844,9606.ENSP00000243924,9606.ENSP00000295927,9606.ENSP00000329991,9606.ENSP00000356792,9606.ENSP00000358997,9606.ENSP00000363773,9606.ENSP00000367832,9606.ENSP00000378118,9606.ENSP00000474412,9606.ENSP00000479889,9606.ENSP00000484078	CD74,MIF,CCL13,PI3,PTX3,IFNL1,XCL1,IRAK1,C1QA,CCL7,CCL8,CCL5,IRAK4,CCL15
GO:0048247	Lymphocyte chemotaxis	6	51	1.67	9.88e-07	9606.ENSP00000225844,9606.ENSP00000356792,9606.ENSP00000367832,9606.ENSP00000378118,9606.ENSP00000474412,9606.ENSP00000484078	CCL13,XCL1,CCL7,CCL8,CCL5,CCL15
GO:0032496	Response to lipopolysaccharide	10	314	1.11	1.00e-06	9606.ENSP00000226317,9606.ENSP00000263686,9606.ENSP00000294728,9606.ENSP00000296026,9606.ENSP00000296027,9606.ENSP00000306512,9606.ENSP00000354901,9606.ENSP00000358997,9606.ENSP00000434717,9606.ENSP00000474412	CXCL6,SELP,VCAM1,CXCL3,CXCL5,CXCL8,CXCL9,IRAK1,IL18BP,CCL5
GO:0050920	Regulation of chemotaxis	9	227	1.2	1.00e-06	9606.ENSP00000009530,9606.ENSP00000215754,9606.ENSP00000259631,9606.ENSP00000306512,9606.ENSP00000314897,9606.ENSP00000356792,9606.ENSP00000367832,9606.ENSP00000472467,9606.ENSP00000474412	CD74,MIF,CCL27,CXCL8,ANGPT2,XCL1,CCL7,CXCL17,CCL5
GO:0042127	Regulation of cell population proliferation	19	1669	0.66	1.21e-06	9606.ENSP00000009530,9606.ENSP00000161559,9606.ENSP00000215754,9606.ENSP00000263851,9606.ENSP00000294728,9606.ENSP00000296027,9606.ENSP00000296545,9606.ENSP00000306512,9606.ENSP00000329991,9606.ENSP00000354901,9606.ENSP00000356792,9606.ENSP00000358997,9606.ENSP00000359663,9606.ENSP00000364802,9606.ENSP00000368538,9606.ENSP00000378118,9606.ENSP00000474412,9606.ENSP00000478699,9606.ENSP00000479889	CD74,CEACAM1,MIF,IL7,VCAM1,CXCL5,IL15,CXCL8,IFNL1,CXCL9,XCL1,IRAK1,CD40LG,HSPA1A,TNFRSF4,CCL8,CCL5,TNFRSF9,IRAK4
GO:0043408	Regulation of MAPK cascade	13	668	0.89	1.23e-06	9606.ENSP00000009530,9606.ENSP00000161559,9606.ENSP00000215754,9606.ENSP00000225844,9606.ENSP00000252809,9606.ENSP00000255409,9606.ENSP00000356792,9606.ENSP00000358997,9606.ENSP00000367832,9606.ENSP00000378118,9606.ENSP00000472467,9606.ENSP00000474412,9606.ENSP00000484078	CD74,CEACAM1,MIF,CCL13,GDF15,CHI3L1,XCL1,IRAK1,CCL7,CCL8,CXCL17,CCL5,CCL15
GO:0002690	Positive regulation of leukocyte chemotaxis	7	99	1.45	1.25e-06	9606.ENSP00000009530,9606.ENSP00000259631,9606.ENSP00000306512,9606.ENSP00000356792,9606.ENSP00000367832,9606.ENSP00000472467,9606.ENSP00000474412	CD74,CCL27,CXCL8,XCL1,CCL7,CXCL17,CCL5
GO:0033993	Response to lipid	14	827	0.83	1.61e-06	9606.ENSP00000226317,9606.ENSP00000263686,9606.ENSP00000294728,9606.ENSP00000296026,9606.ENSP00000296027,9606.ENSP00000296545,9606.ENSP00000306512,9606.ENSP00000354901,9606.ENSP00000358997,9606.ENSP00000364802,9606.ENSP00000378517,9606.ENSP00000434717,9606.ENSP00000474412,9606.ENSP00000497642	CXCL6,SELP,VCAM1,CXCL3,CXCL5,IL15,CXCL8,CXCL9,IRAK1,HSPA1A,SPP1,IL18BP,CCL5,LPL
GO:0010646	Regulation of cell communication	26	3355	0.49	1.70e-06	9606.ENSP00000009530,9606.ENSP00000161559,9606.ENSP00000215754,9606.ENSP00000221515,9606.ENSP00000225844,9606.ENSP00000252809,9606.ENSP00000255409,9606.ENSP00000263686,9606.ENSP00000263851,9606.ENSP00000297258,9606.ENSP00000306512,9606.ENSP00000326737,9606.ENSP00000329991,9606.ENSP00000356792,9606.ENSP00000358997,9606.ENSP00000364802,9606.ENSP00000367832,9606.ENSP00000378118,9606.ENSP00000378517,9606.ENSP00000379038,9606.ENSP00000434717,9606.ENSP00000472467,9606.ENSP00000474412,9606.ENSP00000479889,9606.ENSP00000484078,9606.ENSP00000499459	CD74,CEACAM1,MIF,RETN,CCL13,GDF15,CHI3L1,SELP,IL7,FABP5,CXCL8,TNFRSF12A,IFNL1,XCL1,IRAK1,HSPA1A,CCL7,CCL8,SPP1,TYMP,IL18BP,CXCL17,CCL5,IRAK4,CCL15,IL19
GO:0051251	Positive regulation of lymphocyte activation	10	336	1.08	1.72e-06	9606.ENSP00000009530,9606.ENSP00000215754,9606.ENSP00000263851,9606.ENSP00000294728,9606.ENSP00000296545,9606.ENSP00000356792,9606.ENSP00000359663,9606.ENSP00000368538,9606.ENSP00000380421,9606.ENSP00000474412	CD74,MIF,IL7,VCAM1,IL15,XCL1,CD40LG,TNFRSF4,IL15RA,CCL5
GO:0023051	Regulation of signaling	26	3367	0.49	1.80e-06	9606.ENSP00000009530,9606.ENSP00000161559,9606.ENSP00000215754,9606.ENSP00000221515,9606.ENSP00000225844,9606.ENSP00000252809,9606.ENSP00000255409,9606.ENSP00000263686,9606.ENSP00000263851,9606.ENSP00000297258,9606.ENSP00000306512,9606.ENSP00000326737,9606.ENSP00000329991,9606.ENSP00000356792,9606.ENSP00000358997,9606.ENSP00000364802,9606.ENSP00000367832,9606.ENSP00000378118,9606.ENSP00000378517,9606.ENSP00000379038,9606.ENSP00000434717,9606.ENSP00000472467,9606.ENSP00000474412,9606.ENSP00000479889,9606.ENSP00000484078,9606.ENSP00000499459	CD74,CEACAM1,MIF,RETN,CCL13,GDF15,CHI3L1,SELP,IL7,FABP5,CXCL8,TNFRSF12A,IFNL1,XCL1,IRAK1,HSPA1A,CCL7,CCL8,SPP1,TYMP,IL18BP,CXCL17,CCL5,IRAK4,CCL15,IL19
GO:0045321	Leukocyte activation	12	574	0.92	2.21e-06	9606.ENSP00000009530,9606.ENSP00000226317,9606.ENSP00000263851,9606.ENSP00000291890,9606.ENSP00000294728,9606.ENSP00000296545,9606.ENSP00000306512,9606.ENSP00000359663,9606.ENSP00000363773,9606.ENSP00000368538,9606.ENSP00000380421,9606.ENSP00000474412	CD74,CXCL6,IL7,NCR1,VCAM1,IL15,CXCL8,CD40LG,C1QA,TNFRSF4,IL15RA,CCL5
GO:1903039	Positive regulation of leukocyte cell-cell adhesion	9	274	1.12	4.29e-06	9606.ENSP00000009530,9606.ENSP00000263686,9606.ENSP00000263851,9606.ENSP00000294728,9606.ENSP00000296545,9606.ENSP00000356792,9606.ENSP00000358997,9606.ENSP00000359663,9606.ENSP00000474412	CD74,SELP,IL7,VCAM1,IL15,XCL1,IRAK1,CD40LG,CCL5
GO:0050863	Regulation of T cell activation	10	376	1.03	4.60e-06	9606.ENSP00000009530,9606.ENSP00000161559,9606.ENSP00000263851,9606.ENSP00000294728,9606.ENSP00000296545,9606.ENSP00000329991,9606.ENSP00000356792,9606.ENSP00000359663,9606.ENSP00000474412,9606.ENSP00000478699	CD74,CEACAM1,IL7,VCAM1,IL15,IFNL1,XCL1,CD40LG,CCL5,TNFRSF9
GO:0007267	Cell-cell signaling	15	1079	0.75	5.18e-06	9606.ENSP00000225844,9606.ENSP00000226317,9606.ENSP00000244241,9606.ENSP00000252809,9606.ENSP00000259631,9606.ENSP00000263851,9606.ENSP00000296027,9606.ENSP00000296545,9606.ENSP00000354901,9606.ENSP00000356792,9606.ENSP00000363773,9606.ENSP00000367832,9606.ENSP00000378118,9606.ENSP00000474412,9606.ENSP00000484078	CCL13,CXCL6,IL17C,GDF15,CCL27,IL7,CXCL5,IL15,CXCL9,XCL1,C1QA,CCL7,CCL8,CCL5,CCL15
GO:0002697	Regulation of immune effector process	10	383	1.02	5.34e-06	9606.ENSP00000009530,9606.ENSP00000161559,9606.ENSP00000215754,9606.ENSP00000226317,9606.ENSP00000291890,9606.ENSP00000329991,9606.ENSP00000356792,9606.ENSP00000359663,9606.ENSP00000368538,9606.ENSP00000402060	CD74,CEACAM1,MIF,CXCL6,NCR1,IFNL1,XCL1,CD40LG,TNFRSF4,PVR
GO:0034341	Response to interferon-gamma	7	127	1.35	5.67e-06	9606.ENSP00000009530,9606.ENSP00000225844,9606.ENSP00000356792,9606.ENSP00000367832,9606.ENSP00000378118,9606.ENSP00000474412,9606.ENSP00000484078	CD74,CCL13,XCL1,CCL7,CCL8,CCL5,CCL15
GO:0071396	Cellular response to lipid	11	502	0.94	5.71e-06	9606.ENSP00000226317,9606.ENSP00000296026,9606.ENSP00000296027,9606.ENSP00000296545,9606.ENSP00000306512,9606.ENSP00000354901,9606.ENSP00000358997,9606.ENSP00000364802,9606.ENSP00000378517,9606.ENSP00000474412,9606.ENSP00000497642	CXCL6,CXCL3,CXCL5,IL15,CXCL8,CXCL9,IRAK1,HSPA1A,SPP1,CCL5,LPL
GO:0030155	Regulation of cell adhesion	13	784	0.82	6.72e-06	9606.ENSP00000009530,9606.ENSP00000161559,9606.ENSP00000263686,9606.ENSP00000263851,9606.ENSP00000294728,9606.ENSP00000296545,9606.ENSP00000306512,9606.ENSP00000314897,9606.ENSP00000329991,9606.ENSP00000356792,9606.ENSP00000358997,9606.ENSP00000359663,9606.ENSP00000474412	CD74,CEACAM1,SELP,IL7,VCAM1,IL15,CXCL8,ANGPT2,IFNL1,XCL1,IRAK1,CD40LG,CCL5
GO:0009617	Response to bacterium	12	663	0.86	9.52e-06	9606.ENSP00000226317,9606.ENSP00000243924,9606.ENSP00000263686,9606.ENSP00000294728,9606.ENSP00000296026,9606.ENSP00000296027,9606.ENSP00000306512,9606.ENSP00000354901,9606.ENSP00000358997,9606.ENSP00000434717,9606.ENSP00000474412,9606.ENSP00000497642	CXCL6,PI3,SELP,VCAM1,CXCL3,CXCL5,CXCL8,CXCL9,IRAK1,IL18BP,CCL5,LPL
GO:1901700	Response to oxygen-containing compound	17	1547	0.65	1.37e-05	9606.ENSP00000161559,9606.ENSP00000221515,9606.ENSP00000226317,9606.ENSP00000263686,9606.ENSP00000294728,9606.ENSP00000296026,9606.ENSP00000296027,9606.ENSP00000296545,9606.ENSP00000306512,9606.ENSP00000314897,9606.ENSP00000354901,9606.ENSP00000358997,9606.ENSP00000367832,9606.ENSP00000378517,9606.ENSP00000434717,9606.ENSP00000474412,9606.ENSP00000497642	CEACAM1,RETN,CXCL6,SELP,VCAM1,CXCL3,CXCL5,IL15,CXCL8,ANGPT2,CXCL9,IRAK1,CCL7,SPP1,IL18BP,CCL5,LPL
GO:0050776	Regulation of immune response	13	844	0.79	1.47e-05	9606.ENSP00000009530,9606.ENSP00000161559,9606.ENSP00000233954,9606.ENSP00000291890,9606.ENSP00000296545,9606.ENSP00000329991,9606.ENSP00000356792,9606.ENSP00000358997,9606.ENSP00000363773,9606.ENSP00000364802,9606.ENSP00000402060,9606.ENSP00000474412,9606.ENSP00000479889	CD74,CEACAM1,IL1RL1,NCR1,IL15,IFNL1,XCL1,IRAK1,C1QA,HSPA1A,PVR,CCL5,IRAK4
GO:0009966	Regulation of signal transduction	23	2978	0.49	1.92e-05	9606.ENSP00000009530,9606.ENSP00000161559,9606.ENSP00000215754,9606.ENSP00000225844,9606.ENSP00000252809,9606.ENSP00000255409,9606.ENSP00000263686,9606.ENSP00000263851,9606.ENSP00000297258,9606.ENSP00000306512,9606.ENSP00000326737,9606.ENSP00000329991,9606.ENSP00000356792,9606.ENSP00000358997,9606.ENSP00000364802,9606.ENSP00000367832,9606.ENSP00000378118,9606.ENSP00000434717,9606.ENSP00000472467,9606.ENSP00000474412,9606.ENSP00000479889,9606.ENSP00000484078,9606.ENSP00000499459	CD74,CEACAM1,MIF,CCL13,GDF15,CHI3L1,SELP,IL7,FABP5,CXCL8,TNFRSF12A,IFNL1,XCL1,IRAK1,HSPA1A,CCL7,CCL8,IL18BP,CXCL17,CCL5,IRAK4,CCL15,IL19
GO:0032642	Regulation of chemokine production	6	96	1.4	2.54e-05	9606.ENSP00000009530,9606.ENSP00000215754,9606.ENSP00000226317,9606.ENSP00000233954,9606.ENSP00000263851,9606.ENSP00000497642	CD74,MIF,CXCL6,IL1RL1,IL7,LPL
GO:0048245	Eosinophil chemotaxis	4	17	1.98	2.56e-05	9606.ENSP00000225844,9606.ENSP00000367832,9606.ENSP00000378118,9606.ENSP00000474412	CCL13,CCL7,CCL8,CCL5
GO:1901701	Cellular response to oxygen-containing compound	14	1057	0.73	2.59e-05	9606.ENSP00000161559,9606.ENSP00000226317,9606.ENSP00000294728,9606.ENSP00000296026,9606.ENSP00000296027,9606.ENSP00000296545,9606.ENSP00000306512,9606.ENSP00000354901,9606.ENSP00000358997,9606.ENSP00000367832,9606.ENSP00000378517,9606.ENSP00000434717,9606.ENSP00000474412,9606.ENSP00000497642	CEACAM1,CXCL6,VCAM1,CXCL3,CXCL5,IL15,CXCL8,CXCL9,IRAK1,CCL7,SPP1,IL18BP,CCL5,LPL
GO:0071622	Regulation of granulocyte chemotaxis	5	52	1.59	3.72e-05	9606.ENSP00000009530,9606.ENSP00000306512,9606.ENSP00000356792,9606.ENSP00000472467,9606.ENSP00000474412	CD74,CXCL8,XCL1,CXCL17,CCL5
GO:0071346	Cellular response to interferon-gamma	6	105	1.36	4.03e-05	9606.ENSP00000225844,9606.ENSP00000356792,9606.ENSP00000367832,9606.ENSP00000378118,9606.ENSP00000474412,9606.ENSP00000484078	CCL13,XCL1,CCL7,CCL8,CCL5,CCL15
GO:1902531	Regulation of intracellular signal transduction	17	1726	0.6	5.87e-05	9606.ENSP00000009530,9606.ENSP00000161559,9606.ENSP00000215754,9606.ENSP00000225844,9606.ENSP00000252809,9606.ENSP00000255409,9606.ENSP00000263686,9606.ENSP00000356792,9606.ENSP00000358997,9606.ENSP00000364802,9606.ENSP00000367832,9606.ENSP00000378118,9606.ENSP00000472467,9606.ENSP00000474412,9606.ENSP00000479889,9606.ENSP00000484078,9606.ENSP00000499459	CD74,CEACAM1,MIF,CCL13,GDF15,CHI3L1,SELP,XCL1,IRAK1,HSPA1A,CCL7,CCL8,CXCL17,CCL5,IRAK4,CCL15,IL19
GO:0140131	Positive regulation of lymphocyte chemotaxis	4	22	1.86	6.03e-05	9606.ENSP00000259631,9606.ENSP00000356792,9606.ENSP00000367832,9606.ENSP00000474412	CCL27,XCL1,CCL7,CCL5
GO:0071222	Cellular response to lipopolysaccharide	7	195	1.16	7.78e-05	9606.ENSP00000226317,9606.ENSP00000296026,9606.ENSP00000296027,9606.ENSP00000306512,9606.ENSP00000354901,9606.ENSP00000358997,9606.ENSP00000474412	CXCL6,CXCL3,CXCL5,CXCL8,CXCL9,IRAK1,CCL5
GO:0080134	Regulation of response to stress	15	1373	0.64	9.25e-05	9606.ENSP00000009530,9606.ENSP00000161559,9606.ENSP00000215754,9606.ENSP00000226317,9606.ENSP00000233954,9606.ENSP00000291890,9606.ENSP00000296545,9606.ENSP00000326737,9606.ENSP00000356792,9606.ENSP00000364802,9606.ENSP00000378517,9606.ENSP00000402060,9606.ENSP00000472467,9606.ENSP00000474412,9606.ENSP00000497642	CD74,CEACAM1,MIF,CXCL6,IL1RL1,NCR1,IL15,TNFRSF12A,XCL1,HSPA1A,SPP1,PVR,CXCL17,CCL5,LPL
GO:0048585	Negative regulation of response to stimulus	16	1612	0.6	0.00012	9606.ENSP00000009530,9606.ENSP00000161559,9606.ENSP00000215754,9606.ENSP00000233954,9606.ENSP00000252809,9606.ENSP00000263851,9606.ENSP00000306512,9606.ENSP00000314897,9606.ENSP00000329991,9606.ENSP00000356792,9606.ENSP00000364802,9606.ENSP00000378517,9606.ENSP00000472467,9606.ENSP00000474412,9606.ENSP00000497642,9606.ENSP00000499459	CD74,CEACAM1,MIF,IL1RL1,GDF15,IL7,CXCL8,ANGPT2,IFNL1,XCL1,HSPA1A,SPP1,CXCL17,CCL5,LPL,IL19
GO:2000503	Positive regulation of natural killer cell chemotaxis	3	6	2.3	0.00014	9606.ENSP00000356792,9606.ENSP00000367832,9606.ENSP00000474412	XCL1,CCL7,CCL5
GO:0032722	Positive regulation of chemokine production	5	71	1.45	0.00015	9606.ENSP00000009530,9606.ENSP00000215754,9606.ENSP00000233954,9606.ENSP00000263851,9606.ENSP00000497642	CD74,MIF,IL1RL1,IL7,LPL
GO:0042119	Neutrophil activation	4	29	1.74	0.00015	9606.ENSP00000226317,9606.ENSP00000296545,9606.ENSP00000306512,9606.ENSP00000474412	CXCL6,IL15,CXCL8,CCL5
GO:0071677	Positive regulation of mononuclear cell migration	5	75	1.43	0.00019	9606.ENSP00000259631,9606.ENSP00000356792,9606.ENSP00000367832,9606.ENSP00000472467,9606.ENSP00000474412	CCL27,XCL1,CCL7,CXCL17,CCL5
GO:0030334	Regulation of cell migration	12	927	0.72	0.00026	9606.ENSP00000009530,9606.ENSP00000161559,9606.ENSP00000215754,9606.ENSP00000259631,9606.ENSP00000263686,9606.ENSP00000306512,9606.ENSP00000314897,9606.ENSP00000356792,9606.ENSP00000367832,9606.ENSP00000378118,9606.ENSP00000472467,9606.ENSP00000474412	CD74,CEACAM1,MIF,CCL27,SELP,CXCL8,ANGPT2,XCL1,CCL7,CCL8,CXCL17,CCL5
GO:0008284	Positive regulation of cell population proliferation	12	945	0.71	0.00031	9606.ENSP00000009530,9606.ENSP00000215754,9606.ENSP00000263851,9606.ENSP00000294728,9606.ENSP00000296027,9606.ENSP00000296545,9606.ENSP00000356792,9606.ENSP00000358997,9606.ENSP00000359663,9606.ENSP00000368538,9606.ENSP00000474412,9606.ENSP00000479889	CD74,MIF,IL7,VCAM1,CXCL5,IL15,XCL1,IRAK1,CD40LG,TNFRSF4,CCL5,IRAK4
GO:0001910	Regulation of leukocyte mediated cytotoxicity	5	86	1.37	0.00033	9606.ENSP00000161559,9606.ENSP00000226317,9606.ENSP00000291890,9606.ENSP00000356792,9606.ENSP00000402060	CEACAM1,CXCL6,NCR1,XCL1,PVR
GO:0050870	Positive regulation of T cell activation	7	251	1.05	0.00035	9606.ENSP00000009530,9606.ENSP00000263851,9606.ENSP00000294728,9606.ENSP00000296545,9606.ENSP00000356792,9606.ENSP00000359663,9606.ENSP00000474412	CD74,IL7,VCAM1,IL15,XCL1,CD40LG,CCL5
GO:0031347	Regulation of defense response	10	638	0.8	0.00038	9606.ENSP00000161559,9606.ENSP00000226317,9606.ENSP00000233954,9606.ENSP00000291890,9606.ENSP00000296545,9606.ENSP00000356792,9606.ENSP00000402060,9606.ENSP00000472467,9606.ENSP00000474412,9606.ENSP00000497642	CEACAM1,CXCL6,IL1RL1,NCR1,IL15,XCL1,PVR,CXCL17,CCL5,LPL
GO:2000343	Positive regulation of chemokine (C-X-C motif) ligand 2 production	3	10	2.08	0.00044	9606.ENSP00000009530,9606.ENSP00000215754,9606.ENSP00000497642	CD74,MIF,LPL
GO:0030890	Positive regulation of B cell proliferation	4	45	1.55	0.00069	9606.ENSP00000009530,9606.ENSP00000215754,9606.ENSP00000263851,9606.ENSP00000368538	CD74,MIF,IL7,TNFRSF4
GO:0042129	Regulation of T cell proliferation	6	187	1.11	0.00082	9606.ENSP00000294728,9606.ENSP00000296545,9606.ENSP00000356792,9606.ENSP00000359663,9606.ENSP00000474412,9606.ENSP00000478699	VCAM1,IL15,XCL1,CD40LG,CCL5,TNFRSF9
GO:0042102	Positive regulation of T cell proliferation	5	108	1.27	0.00090	9606.ENSP00000294728,9606.ENSP00000296545,9606.ENSP00000356792,9606.ENSP00000359663,9606.ENSP00000474412	VCAM1,IL15,XCL1,CD40LG,CCL5
GO:0010820	Positive regulation of T cell chemotaxis	3	16	1.88	0.0014	9606.ENSP00000259631,9606.ENSP00000356792,9606.ENSP00000474412	CCL27,XCL1,CCL5
GO:0007159	Leukocyte cell-cell adhesion	4	56	1.46	0.0015	9606.ENSP00000263686,9606.ENSP00000294728,9606.ENSP00000359663,9606.ENSP00000474412	SELP,VCAM1,CD40LG,CCL5
GO:0009987	Cellular process	48	14826	0.11	0.0015	9606.ENSP00000009530,9606.ENSP00000161559,9606.ENSP00000215754,9606.ENSP00000221515,9606.ENSP00000225844,9606.ENSP00000226317,9606.ENSP00000228434,9606.ENSP00000233954,9606.ENSP00000244241,9606.ENSP00000252809,9606.ENSP00000255409,9606.ENSP00000259631,9606.ENSP00000263686,9606.ENSP00000263851,9606.ENSP00000288167,9606.ENSP00000291890,9606.ENSP00000294728,9606.ENSP00000295927,9606.ENSP00000296026,9606.ENSP00000296027,9606.ENSP00000296545,9606.ENSP00000297258,9606.ENSP00000306512,9606.ENSP00000314897,9606.ENSP00000326737,9606.ENSP00000329991,9606.ENSP00000354901,9606.ENSP00000356792,9606.ENSP00000358997,9606.ENSP00000359663,9606.ENSP00000363773,9606.ENSP00000364802,9606.ENSP00000367832,9606.ENSP00000368538,9606.ENSP00000378118,9606.ENSP00000378517,9606.ENSP00000379038,9606.ENSP00000380421,9606.ENSP00000402060,9606.ENSP00000431775,9606.ENSP00000434717,9606.ENSP00000472467,9606.ENSP00000474412,9606.ENSP00000478699,9606.ENSP00000479889,9606.ENSP00000484078,9606.ENSP00000497642,9606.ENSP00000499459	CD74,CEACAM1,MIF,RETN,CCL13,CXCL6,CD69,IL1RL1,IL17C,GDF15,CHI3L1,CCL27,SELP,IL7,IL17RB,NCR1,VCAM1,PTX3,CXCL3,CXCL5,IL15,FABP5,CXCL8,ANGPT2,TNFRSF12A,IFNL1,CXCL9,XCL1,IRAK1,CD40LG,C1QA,HSPA1A,CCL7,TNFRSF4,CCL8,SPP1,TYMP,IL15RA,PVR,IL32,IL18BP,CXCL17,CCL5,TNFRSF9,IRAK4,CCL15,LPL,IL19
GO:0050793	Regulation of developmental process	18	2492	0.46	0.0016	9606.ENSP00000009530,9606.ENSP00000161559,9606.ENSP00000221515,9606.ENSP00000225844,9606.ENSP00000252809,9606.ENSP00000255409,9606.ENSP00000263851,9606.ENSP00000296545,9606.ENSP00000306512,9606.ENSP00000314897,9606.ENSP00000329991,9606.ENSP00000354901,9606.ENSP00000364802,9606.ENSP00000367832,9606.ENSP00000378517,9606.ENSP00000379038,9606.ENSP00000380421,9606.ENSP00000497642	CD74,CEACAM1,RETN,CCL13,GDF15,CHI3L1,IL7,IL15,CXCL8,ANGPT2,IFNL1,CXCL9,HSPA1A,CCL7,SPP1,TYMP,IL15RA,LPL
GO:0051094	Positive regulation of developmental process	13	1332	0.59	0.0016	9606.ENSP00000009530,9606.ENSP00000161559,9606.ENSP00000221515,9606.ENSP00000252809,9606.ENSP00000255409,9606.ENSP00000263851,9606.ENSP00000296545,9606.ENSP00000306512,9606.ENSP00000314897,9606.ENSP00000354901,9606.ENSP00000364802,9606.ENSP00000380421,9606.ENSP00000497642	CD74,CEACAM1,RETN,GDF15,CHI3L1,IL7,IL15,CXCL8,ANGPT2,CXCL9,HSPA1A,IL15RA,LPL
GO:0046649	Lymphocyte activation	8	457	0.85	0.0017	9606.ENSP00000009530,9606.ENSP00000263851,9606.ENSP00000291890,9606.ENSP00000294728,9606.ENSP00000296545,9606.ENSP00000359663,9606.ENSP00000368538,9606.ENSP00000380421	CD74,IL7,NCR1,VCAM1,IL15,CD40LG,TNFRSF4,IL15RA
GO:0043903	Regulation of biological process involved in symbiotic interaction	4	60	1.43	0.0018	9606.ENSP00000009530,9606.ENSP00000226317,9606.ENSP00000295927,9606.ENSP00000306512	CD74,CXCL6,PTX3,CXCL8
GO:2000026	Regulation of multicellular organismal development	13	1389	0.58	0.0024	9606.ENSP00000009530,9606.ENSP00000161559,9606.ENSP00000221515,9606.ENSP00000255409,9606.ENSP00000263851,9606.ENSP00000296545,9606.ENSP00000306512,9606.ENSP00000314897,9606.ENSP00000329991,9606.ENSP00000364802,9606.ENSP00000378517,9606.ENSP00000379038,9606.ENSP00000380421	CD74,CEACAM1,RETN,CHI3L1,IL7,IL15,CXCL8,ANGPT2,IFNL1,HSPA1A,SPP1,TYMP,IL15RA
